id,name,description,user,followers,editable,collaborative,canonicalUrl,photo,updatedAt,venue
503d0179e4b0fa23d498b5db,burger kings df,,"{'id': '2986777', 'firstName': 'Alfonso', 'lastName': 'L', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/HJHEFOD2Q5ZDRFZZ.jpg'}}",{'count': 1},False,False,https://foursquare.com/ponchitopost/list/burger-kings-df,,1425857592.0,4dcddd3e52b1f8915b88f2d1
4e88597c4fc6e0cd12eb2cac,@Cabina Reporte Vial,,"{'id': '12903421', 'firstName': 'David', 'lastName': 'S', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/12903421_zFQsPtZA_cLE4Sff5ZwMQX2D4SN0xdy-G0ts6qW8g9vToDvJMhDNWYPR2DSRbkf4Q7RqwnZlV.jpg'}}",{'count': 1},False,False,https://foursquare.com/david_santiagoh/list/cabina-reporte-vial,,1363044695.0,4dcddd3e52b1f8915b88f2d1
5525ba54498e9a1dc0e09ece, , ,{},{},True,True, ,{},0.0,
5907b465c5b11c12c257576d,Centro,,"{'id': '34967583', 'firstName': 'Meli', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/34967583-0VLFDRP0QWKDINV4.jpg'}}",{'count': 0},False,False,https://foursquare.com/melicalo/list/centro,,1493677185.0,4eb83dfb4901cef9d9b877ba
593c0b2082644424191a2d26,CDMX + KCOT,,"{'id': '26341972', 'firstName': 'Kate', 'lastName': 'C', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/ASVX0KPDMNPYQT5A.jpg'}}",{'count': 2},False,False,https://foursquare.com/kcayt/list/cdmx--kcot,"{'id': '50c044a1e4b088706281db52', 'createdAt': 1354777761, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/39096170_OVP36_Rmnf7v8SZFV1QW4DAU5vXGG4Vrdmgyp539UQ8.jpg', 'width': 540, 'height': 720, 'user': {'id': '39096170', 'firstName': 'Edgar', 'lastName': 'N', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/39096170-W2NIIWN5SIEMN0EQ.jpg'}}, 'visibility': 'public'}",1579282357.0,50c7edd9e4b0dec51dff8ef4
51a8cb1e498e08f8989369ff,Las terrazas más espectaculares del DF,"Conoce algunas de las terrazas más vistosas de la ciudad. Ya sea por su ubicación, vista, comida, música o ambiente, estos lugares convertirán un momento de reunión en una fascinante experiencia.","{'id': '22471244', 'firstName': '#RunningExperience', 'lastName': '?', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/22471244-PAF5OAS1Y0JNWLLR.jpg'}}",{'count': 298},False,False,https://foursquare.com/runexperiencemx/list/las-terrazas-m%C3%A1s-espectaculares-del-df,"{'id': '4fa87353e4b0272559d18186', 'createdAt': 1336439635, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/eD6iUIaWq7y54EZ0rl0nSpodDgkFx54cUhEDRGklr5s.jpg', 'width': 720, 'height': 537, 'user': {'id': '25277974', 'firstName': 'Melanie', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/25277974-DP3LFX5XUHJLCRJR.jpg'}}, 'visibility': 'public'}",1376970242.0,50c7edd9e4b0dec51dff8ef4
51503296e4b03aaa0110c29d,Mexico City Eateries,,"{'id': '41296267', 'firstName': 'Culinary Backstreets', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/41296267-1B5YZEEOSQMVM3HQ.jpg'}, 'type': 'page'}",{'count': 23},False,False,https://foursquare.com/cbackstreets/list/mexico-city-eateries,"{'id': '5151a241e0e2e3811fa3d121', 'createdAt': 1364304449, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/41296267_f67p08776aIsE-6dyBqRlHLqHIyIspcl3osPDAGd_sY.jpg', 'width': 800, 'height': 600, 'user': {'id': '41296267', 'firstName': 'Culinary Backstreets', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/41296267-1B5YZEEOSQMVM3HQ.jpg'}, 'type': 'page'}, 'visibility': 'public'}",1395123873.0,50c7edd9e4b0dec51dff8ef4
4e54f18481dc776fa5e17b88,Guide to Mexico City's best spots,,"{'id': '10318345', 'firstName': 'Hto', 'lastName': 'V', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/10318345-2A4YCG3ANDMW0MRK.jpg'}}",{'count': 22},False,True,https://foursquare.com/hto_vzq/list/guide-to-mexico-citys-best-spots,,1419280252.0,50c7edd9e4b0dec51dff8ef4
5222bc1211d2562691ed5434,Beerlove,"Lugares donde puedes encontrar una buena cerveza artesanal, internacional, de autor, etc.","{'id': '4836767', 'firstName': 'J', 'lastName': 'H', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/4STOFNXHFPJOSXGN.jpg'}}",{'count': 16},False,False,https://foursquare.com/ayturko/list/beerlove,"{'id': '4e7800d622714e6e5ec764c5', 'createdAt': 1316487382, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/HNW2EYPG2NU3NKGWOVWWDSVDOU0EBNA31XREFRUPLEUDUTGO.jpg', 'width': 537, 'height': 720, 'user': {'id': '10469858', 'firstName': 'Robert', 'lastName': 'D', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/-TD2VCQ4G0HYXTJ24.jpg'}}, 'visibility': 'public'}",1420818950.0,50c7edd9e4b0dec51dff8ef4
527012fb498effb4312174eb,Donde encuentro a Lola,Lugares donde encontrar a la deliciosa Cerveza Lola,"{'id': '70450668', 'firstName': 'Cerveza Lola', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/JW3F2FBWVWBJINNY'}}",{'count': 3},False,True,https://foursquare.com/cervezalolamx/list/donde-encuentro-a-lola,"{'id': '51f863d7498e162c6126dbb5', 'createdAt': 1375232983, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/47348586_5cQG9miIAvxQZct0MLf1UkYPt3Oi1fkNgXz4fGYoZt4.jpg', 'width': 717, 'height': 959, 'user': {'id': '47348586', 'firstName': 'Guiyer', 'lastName': 'M', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/SAFO2I4OPNOIEDXC.jpg'}}, 'visibility': 'public'}",1421371023.0,50c7edd9e4b0dec51dff8ef4
4e80a2d5550394b7096462c5,Mexico City Favs,,"{'id': '1079180', 'firstName': 'Jen', 'lastName': 'F', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/MZ3NOOGY2QNWUJIB.jpg'}}",{'count': 3},False,False,https://foursquare.com/siciliana/list/mexico-city-favs,"{'id': '52096f3611d211bd5959f5ef', 'createdAt': 1376350006, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/24146467_iRXsifwjFv9srDzH7-vHqtzRkLerXKdKcj3SydjFMGU.jpg', 'width': 720, 'height': 960, 'user': {'id': '24146467', 'firstName': 'Eduardo', 'lastName': 'C', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/24146467-3QVVQTWEIAWKA4CY.jpg'}}, 'visibility': 'public'}",1439867923.0,50c7edd9e4b0dec51dff8ef4
517972f4e4b0e0d43851f596,Life night,,"{'id': '12021169', 'firstName': 'Paulina', 'lastName': 'D', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/12021169_0aeJwZYA_y-AOQtjIzZvywX3jFgfOEs2WSwUpCS04TuZTJ6-Rm3Vri1GYhKIHAJW91lTiPIpu.jpg'}}",{'count': 2},False,False,https://foursquare.com/pdezper/list/life-night,"{'id': '5257285711d2880a01670fae', 'createdAt': 1381443671, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/12021169_9ydwPhA0b6VGu5Ajy4qxfoJuz_XeQMgqpbpF7mEglBw.jpg', 'width': 833, 'height': 625, 'user': {'id': '12021169', 'firstName': 'Paulina', 'lastName': 'D', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/12021169_0aeJwZYA_y-AOQtjIzZvywX3jFgfOEs2WSwUpCS04TuZTJ6-Rm3Vri1GYhKIHAJW91lTiPIpu.jpg'}}, 'visibility': 'public'}",1439673411.0,50c7edd9e4b0dec51dff8ef4
53e97c0f498ed584376baea5,Propuestas Indecorsas,"Lugares oficiales que hacen propuestas indecorosas.

*sujeto a disponibilidad. **en algunos lugares el barril está en rotación, estén atentos a los anuncios.","{'id': '92489264', 'firstName': 'Cervecería Pacheco', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/-4DQE4XLXYFMAWY33.gif'}}",{'count': 2},False,False,https://foursquare.com/cervezapacheco/list/propuestas-indecorsas,"{'id': '5399f95e498ea6f8412fcbcd', 'createdAt': 1402599774, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/11951887_OruJ2BUL--hQYa4L4trzCvM4_Zkwwewg9JFqZo92ftA.jpg', 'width': 612, 'height': 612, 'user': {'id': '11951887', 'firstName': 'Ricardo', 'lastName': 'R', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/11951887-HRP2RTT5RENREORO.jpg'}}, 'visibility': 'public'}",1421088328.0,50c7edd9e4b0dec51dff8ef4
51153172e4b01c4fcbca82bb,Mis nuevos lugares a conocer,,"{'id': '45018019', 'firstName': 'Emmanuel', 'lastName': 'L', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/45018019_yhRRXUqn_RZuqRLUoh7tS4RbS8AAUQvoYImQkhsGDduX12EsvN_a9sM7VnNFjgxeYWkEuTuil.jpg'}}",{'count': 2},False,False,https://foursquare.com/triones2/list/mis-nuevos-lugares-a-conocer,"{'id': '51218bc9e4b093808a840ddc', 'createdAt': 1361152969, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/3009025_YyMXV93UaYjDpu2LJcXI253W33QnUHAe4jdRjn41liY.jpg', 'width': 612, 'height': 612, 'user': {'id': '3009025', 'firstName': 'Luigi', 'lastName': 'G', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/3009025-WHXQPZJDK1NHEEEB.jpg'}}, 'visibility': 'public'}",1504371376.0,50c7edd9e4b0dec51dff8ef4
4fc93b0ce4b02c6aaeaee5e0,Tragos Coquetos,,"{'id': '14556134', 'firstName': 'Eduardo I.', 'lastName': 'S', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/A1CIHNZVKCLLXDEZ.jpg'}}",{'count': 2},False,False,https://foursquare.com/bigsaga/list/tragos-coquetos,"{'id': '505411cde4b06562e300dcf3', 'createdAt': 1347686861, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/32919048_3FKgs8jBGDA2nkKMCqcC2vxeJwFYV5iqsRpIyXRAPp8.jpg', 'width': 540, 'height': 720, 'user': {'id': '32919048', 'firstName': 'Fany', 'lastName': 'P', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/P5C35IGZTKSLRUWT.jpg'}}, 'visibility': 'public'}",1563036107.0,50c7edd9e4b0dec51dff8ef4
4edfceb693ad7f74f91d5627,Restaurantes,,"{'id': '14556134', 'firstName': 'Eduardo I.', 'lastName': 'S', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/A1CIHNZVKCLLXDEZ.jpg'}}",{'count': 2},False,False,https://foursquare.com/bigsaga/list/restaurantes,"{'id': '50676e40e4b02bd34430f4f5', 'createdAt': 1348955712, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/14556134_X9_uAkyFqKv_1nX0ACAj8XyVGxpc2-pgTY02LAxtS5M.jpg', 'width': 720, 'height': 540, 'user': {'id': '14556134', 'firstName': 'Eduardo I.', 'lastName': 'S', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/A1CIHNZVKCLLXDEZ.jpg'}}, 'visibility': 'public'}",1564341743.0,50c7edd9e4b0dec51dff8ef4
50e65410e4b09ece44b6f3b2,Tragos,,"{'id': '8654461', 'firstName': 'MIGUEL', 'lastName': 'G', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/8654461_Ohok2dgY_3TycgQz2OENIjlRkFWFVAi3K2yle1gcv9W04ySa799w2ETwIpis5JiUmxBVIpmps.jpg'}}",{'count': 2},False,False,https://foursquare.com/m_surfing/list/tragos,"{'id': '4fcffc0fe4b05885b3fa5c51', 'createdAt': 1339030543, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/p1y8eO295Fv_oKkJkCSFoBAQ5uuFHwyV25bddBcG7yU.jpg', 'width': 720, 'height': 480, 'user': {'id': '22167138', 'firstName': 'Marizol', 'lastName': 'S', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/503TQESPKDBDGPRQ.jpg'}}, 'visibility': 'public'}",1520514330.0,50c7edd9e4b0dec51dff8ef4
53c8077e498e7846054746c2,Por hacer en DF,,"{'id': '71709894', 'firstName': 'Laura', 'lastName': 'C', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/71709894-EI43APX5KIMWWNMX.jpg'}}",{'count': 1},False,False,https://foursquare.com/laurac_55/list/por-hacer-en-df,"{'id': '4e5552eac65bfef9a55c70dd', 'createdAt': 1314214634, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/0NHCOPHPXGJV3KG52SMZQRVLL4XAFYTDLBEF04SNLOH5TW20.jpg', 'width': 720, 'height': 540, 'user': {'id': '1071728', 'firstName': 'Mario', 'lastName': 'F', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/32AHG1JD3L5J22FZ.jpg'}}, 'visibility': 'public'}",1559583920.0,50c7edd9e4b0dec51dff8ef4
5b817a2e3092be002c460e3d,MEXICO CITY,,"{'id': '18259553', 'firstName': 'Annika', 'lastName': 'V', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/Z42AHFPN2WV0ORSG.jpg'}}",{'count': 1},False,False,https://foursquare.com/annikavitola/list/mexico-city,"{'id': '51eb0875498eb161e8fce0b8', 'createdAt': 1374357621, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/5070296_5pYXpej5zpCB5N5Pt1QZnUfg4GN01yPIYI2eSlY-8cc.jpg', 'width': 720, 'height': 720, 'user': {'id': '5070296', 'firstName': 'Miss Roxy', 'lastName': 'M', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/5070296-Y0OBJZ0BDGPN2AJI.jpg'}}, 'visibility': 'public'}",1548176755.0,50c7edd9e4b0dec51dff8ef4
5912a0d466611627a0ae9b9b,Mexico City Research,,"{'id': '38831731', 'firstName': 'Amber', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/38831731-LSS2DLHODFXD0LLE'}}",{'count': 1},False,False,https://foursquare.com/amberlowey_/list/mexico-city-research,"{'id': '5014bc11e4b010591fd2169a', 'createdAt': 1343536145, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/9hpFHRIcjDJzx6YFhZNGf2SgZUwlXH0AdE7KBUH3Kg0.jpg', 'width': 720, 'height': 537, 'user': {'id': '11825024', 'firstName': 'Monica', 'lastName': 'D', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/11825024-GK2CR3ZHV344YPVV.jpg'}}, 'visibility': 'public'}",1554772145.0,50c7edd9e4b0dec51dff8ef4
5b7449f0b23dfa0039583768,Mexico City,,"{'id': '1352733', 'firstName': 'Ryan', 'lastName': 'W', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/1352733_UUwWbU3U_-GOkt9e1SFSIh1zqT9_00vtKJqpvc2gVUCFUmFLOUtBjsyyBG7jjC8s47Cu7G1wl.jpg'}}",{'count': 1},False,True,https://foursquare.com/rwaggoner/list/mexico-city,"{'id': '56523c79498eb2b5f78f2a74', 'createdAt': 1448230009, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/86381976_x_plaU6wcD5F2XdBCNJNe0YZAbG8YSzZLnCxRGkNwws.jpg', 'width': 1920, 'height': 1440, 'user': {'id': '86381976', 'firstName': 'Fer', 'lastName': 'L', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/86381976-14EQKOEJPCOXB4FS.jpg'}}, 'visibility': 'public'}",1547909687.0,50c7edd9e4b0dec51dff8ef4
589c12f2c9602706f689d42d,CDMX Beer Tour,,"{'id': '71798683', 'firstName': 'Mario Alberto', 'lastName': 'M', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/71798683-MLZ5223IVQMHIZM4.jpg'}}",{'count': 1},False,False,https://foursquare.com/malbert_10/list/cdmx-beer-tour,,1486623927.0,50c7edd9e4b0dec51dff8ef4
51d2de34498ec56e9b56ac5e,Lista de cosas por NO HACER,,"{'id': '867993', 'firstName': 'Bernardo', 'lastName': 'J', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/867993_TuWXjlMu_ZR1Ydzamb219SRtoSayR_Nvjig-pNHrOVGHBo2asZntK7S7CwGw6ckBTqbxY6TWi.jpg'}}",{'count': 1},False,False,https://foursquare.com/jbjasso/list/lista-de-cosas-por-no-hacer,"{'id': '53793ab8498e89a9f97bf04f', 'createdAt': 1400453816, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/3941055_2rhynHrL2GbfLPZZP9mnIwmM_wHlqJ61kktC3FQfVv0.jpg', 'width': 717, 'height': 959, 'user': {'id': '3941055', 'firstName': 'Vania', 'lastName': 'S', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/3941055-LKBX5XWPYS4QB45W.jpg'}}, 'visibility': 'public'}",1541376888.0,50c7edd9e4b0dec51dff8ef4
53253e7e11d276c290d81469,Infalibles,,"{'id': '47402857', 'firstName': 'Mauro', 'lastName': 'R', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/U23HHBNZV00BHPTC.jpg'}}",{'count': 1},False,False,https://foursquare.com/user/47402857/list/infalibles,"{'id': '510c934be4b0ee657fd0e0e4', 'createdAt': 1359778635, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/45271846_GargEHFcxL_T8XZ3WFl-IDJX1VmlWef6dWALrBkFLaA.jpg', 'width': 720, 'height': 960, 'user': {'id': '45271846', 'firstName': 'Alfredo', 'lastName': 'A', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/45271846-UVMI5H10ZYOBJJCS.jpg'}}, 'visibility': 'public'}",1578626378.0,50c7edd9e4b0dec51dff8ef4
59992d2c75eee47966fe753f,CDMX,Lugares por conocer y visitar en CDMX,"{'id': '20818228', 'firstName': 'Patricia', 'lastName': '.', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/20818228-XH4ZAH11JMSBWIA1.jpg'}}",{'count': 1},False,False,https://foursquare.com/patriciadehule/list/cdmx,"{'id': '5019d963e4b0738ef59e94d3', 'createdAt': 1343871331, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/nG0X4rkLUX0s5zB9OYRNXfU3zpAlN2t9K0fkQPl9peE.jpg', 'width': 405, 'height': 540, 'user': {'id': '26992529', 'firstName': 'Andrea', 'lastName': 'C', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/ZUX4GCQ1KKDJTLKU.jpg'}}, 'visibility': 'public'}",1535130836.0,50c7edd9e4b0dec51dff8ef4
57d8a9e2498e4ade862af618,Mex,,"{'id': '61432200', 'firstName': 'Bruno', 'lastName': 'R', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/5H4KBECNOGUPPDDH.jpg'}}",{'count': 1},False,False,https://foursquare.com/user/61432200/list/mex,"{'id': '4efcea1977c885c332e4b8c4', 'createdAt': 1325197849, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/BOGTINH53MZ0W31QXSGHYYTRCQF0WM213PUAJTFK44HKHNPA.jpg', 'width': 720, 'height': 540, 'user': {'id': '4625475', 'firstName': 'Hugo', 'lastName': 'L', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/4625475-UJB4HWTXXD1KI4BZ.jpg'}}, 'visibility': 'public'}",1475714774.0,50c7edd9e4b0dec51dff8ef4
5dae6b511eacbb0007eb717a,Mexico City 30,,"{'id': '10901914', 'firstName': 'Max', 'lastName': 'H', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/10901914-BOPMQP3LR4Q4PJVI.jpg'}}",{'count': 1},False,True,https://foursquare.com/maxwellhardy/list/mexico-city-30,,1573318126.0,50c7edd9e4b0dec51dff8ef4
53790665498ec0ae7c5a961c,Cantinas,,"{'id': '533954', 'firstName': 'Kevin', 'lastName': 'O', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/3TWEIAVACSG1T51Y.jpg'}}",{'count': 1},False,False,https://foursquare.com/kheaphy/list/cantinas,,1442868059.0,50c7edd9e4b0dec51dff8ef4
5aea4773029a5500397d3162,Mexico City,,"{'id': '20174', 'firstName': 'Jeff', 'lastName': 'W', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/VSP02B5UJVOLMXGJ.jpg'}}",{'count': 1},False,False,https://foursquare.com/user/20174/list/mexico-city,"{'id': '513bb1b2e4b0dd46050c8fa8', 'createdAt': 1362866610, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/4288271_UzIoK3Je3ILaUvXC_9MUBCIDmEWkpc2ymmaEkLs0BnE.jpg', 'width': 720, 'height': 960, 'user': {'id': '4288271', 'firstName': 'YaYa', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/4288271_vf9ehilL_km9GmAgf95Yxw19cVJUPLiN00LJgHluklRaXtOJ8UQZnYTEpFbS1BDsKpqpihyvB.jpg'}}, 'visibility': 'public'}",1563518634.0,50c7edd9e4b0dec51dff8ef4
5ca9e9ba838e59002cc89bc8,Mexico City,,"{'id': '35295', 'firstName': 'Heather', 'lastName': 'H', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/35295-NK2G3P0Y20DOC01D.jpg'}}",{'count': 1},False,False,https://foursquare.com/heathershae/list/mexico-city,,1578970248.0,50c7edd9e4b0dec51dff8ef4
54ff1154498e23267bb32c53,El DF,Spring in Mexico City,"{'id': '2281643', 'firstName': 'Katie', 'lastName': 'C', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/2281643-MIA4KOA3VSSQ1HSP.jpg'}}",{'count': 0},False,False,https://foursquare.com/user/2281643/list/el-df,,1496714357.0,50c7edd9e4b0dec51dff8ef4
5b901be2c03635002cce3502,Terrazas,,"{'id': '46916347', 'firstName': 'Hass', 'lastName': 'L', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/46916347_f5G-xP63_pre4A5XQg55c8Syv0HQSxXMeSmiyCHDGtrWumbohwQf5X3WdhwrbOM4dRXYCTQiW.jpg'}}",{'count': 0},False,False,https://foursquare.com/hasslarios/list/terrazas,"{'id': '5b68cb6ab6eedb002c6b6cef', 'createdAt': 1533594474, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/334233995_l4L_G6z1w_d1Xpkv4qNLnIx7L22y317uT4zniqi2r0w.jpg', 'width': 1920, 'height': 1440, 'user': {'id': '334233995', 'firstName': 'Joselo', 'lastName': 'R', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/334233995_H3I9y6zA_a7NqDtz-WE6JgG32Sm7DnzurS9W-ufULNDwL_8MP5VYzqR70tIcinIW8zCZ26Ysz.jpg'}}, 'visibility': 'public'}",1563513102.0,50c7edd9e4b0dec51dff8ef4
59a5934e898bdc5b8302f39b,Cerveza,,"{'id': '51140938', 'firstName': 'Marioo', 'lastName': 'C', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/51140938_TwHT4du8_DDvnpyOrtnamQ9LlsjBoyKwHaS6UbX1JAegxerJ1H7leK0hJu46LKpl5feiOntDm.jpg'}}",{'count': 0},False,False,https://foursquare.com/user/51140938/list/cerveza,,1571099995.0,50c7edd9e4b0dec51dff8ef4
5534b17c498ef7007c6f4ea4,por visitar,,"{'id': '124422660', 'firstName': 'Corina', 'lastName': 'H', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/124422660-IDJJKQ4EOKQ4SBBU.jpg'}}",{'count': 0},False,False,https://foursquare.com/user/124422660/list/por-visitar,"{'id': '51d866a0498e0d39c2fd3cca', 'createdAt': 1373136544, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/47975680_ClHan-Zu3TMF19WsCCQYIAxh_eXXgU0PRaP1juS4TNA.jpg', 'width': 720, 'height': 960, 'user': {'id': '47975680', 'firstName': 'Marian', 'lastName': 'P', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/47975680-CWVLAX5FUUGXBLPV.jpg'}}, 'visibility': 'public'}",1429837282.0,50c7edd9e4b0dec51dff8ef4
50db68b6e4b079e5ea1a13b1,Los chidos,,"{'id': '29286143', 'firstName': 'Carlos', 'lastName': 'D', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/29286143_skMhxfpf_w7otjBM9y7luluxm7A9ZckDjLNUsCfGLsA1HfPyVItNriZA1MbLerDg3Atn1kaKS.jpg'}}",{'count': 0},False,False,https://foursquare.com/user/29286143/list/los-chidos,,1382477911.0,50c7edd9e4b0dec51dff8ef4
536a8ea7498e7463bc45deb4,Holi,,"{'id': '47734966', 'firstName': 'Amy', 'lastName': 'L', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/47734966-145CDZVM1N0QW3MG.jpg'}}",{'count': 0},False,False,https://foursquare.com/fragosoamy/list/holi,,1523729056.0,50c7edd9e4b0dec51dff8ef4
5375a6f6498eb01ecd069cd4,drinks,,"{'id': '2315716', 'firstName': 'Edgar Gustavo', 'lastName': 'A', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/3KKKZUGSTQTJ1KSM.jpg'}}",{'count': 0},False,False,https://foursquare.com/g41j1n/list/drinks,"{'id': '530f57e9498e6d87797f5993', 'createdAt': 1393514473, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/5907354_ZnVQS4i7qvFLaII2uZRBWwy5OjLKFGnbHbR6dRmw_ZI.jpg', 'width': 640, 'height': 640, 'user': {'id': '5907354', 'firstName': 'Manu', 'lastName': 'G', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/ECNFVUBWA34PNJTN.jpg'}}, 'visibility': 'public'}",1506995836.0,50c7edd9e4b0dec51dff8ef4
542e1a77498ee6d85d85ab34,A donde ir,,"{'id': '50968699', 'firstName': 'Gisele', 'lastName': 'G', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/50968699-JIDQH0N2AONN2D2B.jpg'}}",{'count': 0},False,False,https://foursquare.com/geekxubis/list/a-donde-ir,"{'id': '50837b3be4b06d381afbad53', 'createdAt': 1350794043, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/33204577_-0mYWfsByjyeQ0g_30gaUyxce4S9lcycwEv1v-o6du4.jpg', 'width': 537, 'height': 720, 'user': {'id': '33204577', 'firstName': 'Joss', 'lastName': 'V', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/33204577-EPDSMP114LBHI3PT.jpg'}}, 'visibility': 'public'}",1436383056.0,50c7edd9e4b0dec51dff8ef4
